timestamp,game,latency,map,killer,victim,points
2024-05-23 11:42:27,0,0,,Player_172.19.137.208,Player_172.19.117.18,6
2024-05-23 11:42:31,0,0,,Player_172.19.114.48,Player_172.19.116.18,12
2024-05-23 11:42:35,0,0,,Player_172.19.114.48,Player_172.19.137.208,13
2024-05-23 11:42:35,0,0,,Player_172.19.114.48,Player_172.19.114.48,12
2024-05-23 11:42:40,0,0,,Player_172.19.137.208,Player_172.19.120.104,7
2024-05-23 11:42:43,0,0,,Player_172.19.114.48,Player_172.19.117.18,13
2024-05-23 11:42:50,0,0,,Player_172.19.114.48,Player_172.19.120.104,0
2024-05-23 11:42:54,0,0,,Player_172.19.114.48,Player_172.19.117.18,15
2024-05-23 11:42:55,0,0,,Player_172.19.137.208,Player_172.19.119.51,8
2024-05-23 11:42:56,0,0,,Player_172.19.116.18,Player_172.19.120.104,1
2024-05-23 11:43:10,0,0,,Player_172.19.120.104,Player_172.19.116.18,1
2024-05-23 11:43:15,0,0,,Player_172.19.137.208,Player_172.19.117.18,9
2024-05-23 11:43:19,0,0,,Player_172.19.117.18,Player_172.19.120.104,16
2024-05-23 11:43:27,0,0,,Player_172.19.116.18,Player_172.19.120.104,2
2024-05-23 11:43:32,0,0,,Player_172.19.137.208,Player_172.19.116.18,10
2024-05-23 11:43:37,0,0,,Player_172.19.114.48,Player_172.19.119.51,16
2024-05-23 11:43:53,1,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,1
2024-05-23 11:43:58,1,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,2
2024-05-23 11:44:04,1,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,1
2024-05-23 11:44:07,1,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,2
2024-05-23 11:44:14,1,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,1
2024-05-23 11:44:15,1,0,aggressor,Player_172.19.137.208,Player_172.19.116.18,1
2024-05-23 11:44:17,1,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,3
2024-05-23 11:44:22,1,0,aggressor,Player_172.19.120.104,Player_172.19.137.208,1
2024-05-23 11:44:23,1,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,4
2024-05-23 11:44:29,1,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,2
2024-05-23 11:44:32,1,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,2
2024-05-23 11:44:32,1,0,aggressor,Player_172.19.137.208,Player_172.19.116.18,3
2024-05-23 11:44:33,1,0,aggressor,Player_172.19.137.208,Player_172.19.119.51,4
2024-05-23 11:44:35,1,0,aggressor,Player_172.19.114.48,Player_172.19.114.48,1
2024-05-23 11:44:37,1,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,3
2024-05-23 11:44:39,1,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,5
2024-05-23 11:44:43,1,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,5
2024-05-23 11:44:45,1,0,aggressor,Player_172.19.116.18,Player_172.19.137.208,1
2024-05-23 11:44:48,1,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,6
2024-05-23 11:44:55,1,0,aggressor,Player_172.19.114.48,Player_172.19.120.104,2
2024-05-23 11:44:56,1,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,4
2024-05-23 11:44:57,1,0,aggressor,Player_172.19.137.208,Player_172.19.119.51,6
2024-05-23 11:45:00,1,0,aggressor,Player_172.19.116.18,Player_172.19.137.208,2
2024-05-23 11:45:01,1,0,aggressor,Player_172.19.120.104,Player_172.19.116.18,2
2024-05-23 11:45:04,1,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,5
2024-05-23 11:45:08,1,0,aggressor,Player_172.19.116.18,Player_172.19.116.18,1
2024-05-23 11:45:08,1,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,6
2024-05-23 11:45:09,1,0,aggressor,Player_172.19.114.48,Player_172.19.114.48,1
2024-05-23 11:45:11,1,0,aggressor,Player_172.19.119.51,Player_172.19.117.18,7
2024-05-23 11:45:14,1,0,aggressor,Player_172.19.114.48,Player_172.19.120.104,2
2024-05-23 11:45:19,1,0,aggressor,Player_172.19.114.48,Player_172.19.120.104,3
2024-05-23 11:45:21,1,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,8
2024-05-23 11:45:23,1,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,0
2024-05-23 11:45:26,1,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,4
2024-05-23 11:45:29,1,0,aggressor,Player_172.19.114.48,Player_172.19.120.104,5
2024-05-23 11:45:29,1,0,aggressor,Player_172.19.114.48,Player_172.19.114.48,0
2024-05-23 11:45:38,1,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,8
2024-05-23 11:45:39,1,0,aggressor,Player_172.19.137.208,Player_172.19.116.18,7
2024-05-23 11:45:43,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,5
2024-05-23 11:45:45,1,0,aggressor,Player_172.19.137.208,Player_172.19.119.51,8
2024-05-23 11:45:47,1,0,aggressor,Player_172.19.137.208,Player_172.19.114.48,9
2024-05-23 11:45:47,1,0,aggressor,Player_172.19.117.18,Player_172.19.137.208,0
2024-05-23 11:45:47,1,0,aggressor,Player_172.19.120.104,Player_172.19.116.18,3
2024-05-23 11:45:51,1,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,6
2024-05-23 11:45:51,1,0,aggressor,Player_172.19.114.48,Player_172.19.120.104,6
2024-05-23 11:45:55,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,8
2024-05-23 11:45:56,1,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,10
2024-05-23 11:45:56,1,0,aggressor,Player_172.19.117.18,Player_172.19.117.18,10
2024-05-23 11:46:05,1,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,9
2024-05-23 11:46:15,1,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,10
2024-05-23 11:46:18,1,0,aggressor,Player_172.19.114.48,Player_172.19.114.48,8
2024-05-23 11:46:19,1,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,9
2024-05-23 11:46:23,1,0,aggressor,Player_172.19.117.18,Player_172.19.116.18,11
2024-05-23 11:46:29,1,0,aggressor,Player_172.19.137.208,Player_172.19.114.48,10
2024-05-23 11:46:30,1,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,10
2024-05-23 11:46:33,1,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,12
2024-05-23 11:46:40,1,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,11
2024-05-23 11:46:40,1,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,9
2024-05-23 11:46:46,1,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,11
2024-05-23 11:46:47,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,10
2024-05-23 11:46:49,1,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,13
2024-05-23 11:46:56,1,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,11
2024-05-23 11:46:57,1,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,12
2024-05-23 11:46:57,1,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,13
2024-05-23 11:47:00,1,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,14
2024-05-23 11:47:08,1,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,14
2024-05-23 11:47:08,1,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,12
2024-05-23 11:47:13,1,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,15
2024-05-23 11:47:17,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,13
2024-05-23 11:47:19,1,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,15
2024-05-23 11:47:21,1,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,16
2024-05-23 11:47:26,1,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,16
2024-05-23 11:47:26,1,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,12
2024-05-23 11:47:29,1,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,17
2024-05-23 11:47:35,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,14
2024-05-23 11:47:39,1,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,15
2024-05-23 11:47:40,1,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,17
2024-05-23 11:47:47,1,0,aggressor,Player_172.19.120.104,Player_172.19.119.51,4
2024-05-23 11:47:49,1,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,13
2024-05-23 11:47:56,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,16
2024-05-23 11:47:58,1,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,17
2024-05-23 11:47:59,1,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,18
2024-05-23 11:48:09,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,18
2024-05-23 11:48:10,1,0,aggressor,Player_172.19.137.208,Player_172.19.117.18,14
2024-05-23 11:48:14,1,0,aggressor,Player_172.19.137.208,Player_172.19.116.18,15
2024-05-23 11:48:22,1,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,18
2024-05-23 11:48:28,1,0,aggressor,Player_172.19.120.104,Player_172.19.117.18,5
2024-05-23 11:48:30,1,0,aggressor,Player_172.19.120.104,Player_172.19.119.51,6
2024-05-23 11:48:33,1,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,19
2024-05-23 11:48:34,1,0,aggressor,Player_172.19.137.208,Player_172.19.114.48,16
2024-05-23 11:48:39,1,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,17
2024-05-23 11:48:45,1,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,20
2024-05-23 11:49:10,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,1
2024-05-23 11:49:18,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,1
2024-05-23 11:49:24,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,2
2024-05-23 11:49:24,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,2
2024-05-23 11:49:26,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,4
2024-05-23 11:49:31,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,1
2024-05-23 11:49:38,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,5
2024-05-23 11:49:38,2,0,wrackdm17,Player_172.19.120.104,Player_172.19.137.208,1
2024-05-23 11:49:38,2,0,wrackdm17,<world>,Player_172.19.117.18,0
2024-05-23 11:49:43,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.120.104,0
2024-05-23 11:49:46,2,0,wrackdm17,<world>,Player_172.19.117.18,0
2024-05-23 11:49:49,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,6
2024-05-23 11:49:55,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,3
2024-05-23 11:50:01,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,2
2024-05-23 11:50:07,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.117.18,7
2024-05-23 11:50:19,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,8
2024-05-23 11:50:20,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,4
2024-05-23 11:50:24,2,0,wrackdm17,<world>,Player_172.19.120.104,0
2024-05-23 11:50:25,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.137.208,5
2024-05-23 11:50:25,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,3
2024-05-23 11:50:36,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.116.18,4
2024-05-23 11:50:37,2,0,wrackdm17,<world>,Player_172.19.117.18,0
2024-05-23 11:50:38,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,9
2024-05-23 11:50:45,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,10
2024-05-23 11:50:45,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,10
2024-05-23 11:50:46,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,6
2024-05-23 11:50:51,2,0,wrackdm17,Player_172.19.116.18,Player_172.19.137.208,1
2024-05-23 11:50:56,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,7
2024-05-23 11:50:59,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,5
2024-05-23 11:51:02,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.117.18,6
2024-05-23 11:51:03,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,8
2024-05-23 11:51:06,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,9
2024-05-23 11:51:11,2,0,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 11:51:13,2,0,wrackdm17,<world>,Player_172.19.114.48,10
2024-05-23 11:51:18,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,10
2024-05-23 11:51:19,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,11
2024-05-23 11:51:21,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,7
2024-05-23 11:51:23,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.137.208,6
2024-05-23 11:51:25,2,0,wrackdm17,<world>,Player_172.19.114.48,10
2024-05-23 11:51:36,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,11
2024-05-23 11:51:39,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,7
2024-05-23 11:51:44,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,0
2024-05-23 11:51:54,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,12
2024-05-23 11:51:56,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,8
2024-05-23 11:52:04,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.120.104,2
2024-05-23 11:52:05,2,0,wrackdm17,<world>,Player_172.19.119.51,9
2024-05-23 11:52:11,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,10
2024-05-23 11:52:12,2,0,wrackdm17,Player_172.19.120.104,Player_172.19.137.208,1
2024-05-23 11:52:12,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,9
2024-05-23 11:52:21,2,0,wrackdm17,Player_172.19.120.104,Player_172.19.119.51,2
2024-05-23 11:52:24,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,10
2024-05-23 11:52:25,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,0
2024-05-23 11:52:29,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,11
2024-05-23 11:52:34,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,3
2024-05-23 11:52:37,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,14
2024-05-23 11:52:44,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,12
2024-05-23 11:52:45,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.114.48,11
2024-05-23 11:52:50,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,15
2024-05-23 11:52:55,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,4
2024-05-23 11:52:57,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.116.18,5
2024-05-23 11:53:04,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,16
2024-05-23 11:53:09,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.117.18,17
2024-05-23 11:53:15,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.120.104,6
2024-05-23 11:53:16,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.137.208,13
2024-05-23 11:53:18,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,18
2024-05-23 11:53:20,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.117.18,5
2024-05-23 11:53:24,2,0,wrackdm17,<world>,Player_172.19.114.48,17
2024-05-23 11:53:25,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.120.104,14
2024-05-23 11:53:28,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,15
2024-05-23 11:53:28,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,18
2024-05-23 11:53:34,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.120.104,6
2024-05-23 11:53:34,2,0,wrackdm17,Player_172.19.120.104,Player_172.19.117.18,0
2024-05-23 11:53:39,2,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,19
2024-05-23 11:53:42,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,7
2024-05-23 11:53:46,2,0,wrackdm17,<world>,Player_172.19.120.104,2
2024-05-23 11:53:53,2,0,wrackdm17,Player_172.19.137.208,Player_172.19.116.18,12
2024-05-23 11:53:54,2,0,wrackdm17,<world>,Player_172.19.137.208,11
2024-05-23 11:53:54,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.119.51,8
2024-05-23 11:53:59,2,0,wrackdm17,Player_172.19.117.18,Player_172.19.120.104,9
2024-05-23 11:54:05,2,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,16
2024-05-23 11:54:28,3,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,1
2024-05-23 11:54:28,3,0,aggressor,Player_172.19.117.18,Player_172.19.117.18,1
2024-05-23 11:54:33,3,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,1
2024-05-23 11:54:37,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,1
2024-05-23 11:54:38,3,0,aggressor,Player_172.19.119.51,Player_172.19.117.18,2
2024-05-23 11:54:41,3,0,aggressor,Player_172.19.137.208,Player_172.19.120.104,2
2024-05-23 11:54:45,3,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,3
2024-05-23 11:54:50,3,0,aggressor,Player_172.19.120.104,Player_172.19.117.18,1
2024-05-23 11:54:50,3,0,aggressor,Player_172.19.120.104,Player_172.19.116.18,1
2024-05-23 11:54:51,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,4
2024-05-23 11:54:56,3,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,5
2024-05-23 11:55:02,3,0,aggressor,Player_172.19.137.208,Player_172.19.117.18,3
2024-05-23 11:55:03,3,0,aggressor,Player_172.19.120.104,Player_172.19.114.48,3
2024-05-23 11:55:07,3,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,1
2024-05-23 11:55:08,3,0,aggressor,Player_172.19.137.208,Player_172.19.117.18,4
2024-05-23 11:55:12,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,1
2024-05-23 11:55:14,3,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,6
2024-05-23 11:55:20,3,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,2
2024-05-23 11:55:20,3,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,2
2024-05-23 11:55:23,3,0,aggressor,Player_172.19.137.208,Player_172.19.117.18,5
2024-05-23 11:55:24,3,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,3
2024-05-23 11:55:32,3,0,aggressor,Player_172.19.119.51,Player_172.19.117.18,7
2024-05-23 11:55:32,3,0,aggressor,Player_172.19.137.208,Player_172.19.119.51,7
2024-05-23 11:55:38,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,4
2024-05-23 11:55:41,3,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,5
2024-05-23 11:55:43,3,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,6
2024-05-23 11:55:52,3,0,aggressor,Player_172.19.116.18,Player_172.19.114.48,1
2024-05-23 11:55:53,3,0,aggressor,Player_172.19.120.104,Player_172.19.116.18,4
2024-05-23 11:55:54,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,8
2024-05-23 11:56:03,3,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,7
2024-05-23 11:56:03,3,0,aggressor,Player_172.19.137.208,Player_172.19.116.18,7
2024-05-23 11:56:05,3,0,aggressor,Player_172.19.120.104,Player_172.19.120.104,3
2024-05-23 11:56:07,3,0,aggressor,Player_172.19.117.18,Player_172.19.137.208,3
2024-05-23 11:56:10,3,0,aggressor,Player_172.19.120.104,Player_172.19.117.18,4
2024-05-23 11:56:15,3,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,9
2024-05-23 11:56:18,3,0,aggressor,Player_172.19.137.208,Player_172.19.116.18,8
2024-05-23 11:56:19,3,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,4
2024-05-23 11:56:24,3,0,aggressor,Player_172.19.137.208,Player_172.19.114.48,9
2024-05-23 11:56:24,3,0,aggressor,Player_172.19.137.208,Player_172.19.137.208,9
2024-05-23 11:56:31,3,0,aggressor,Player_172.19.137.208,Player_172.19.117.18,9
2024-05-23 11:56:32,3,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,10
2024-05-23 11:56:34,3,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,8
2024-05-23 11:56:43,3,0,aggressor,Player_172.19.137.208,Player_172.19.114.48,10
2024-05-23 11:56:44,3,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,11
2024-05-23 11:56:52,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,9
2024-05-23 11:56:53,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,12
2024-05-23 11:56:53,3,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,13
2024-05-23 11:56:57,3,0,aggressor,Player_172.19.119.51,Player_172.19.116.18,14
2024-05-23 11:56:58,3,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,10
2024-05-23 11:57:02,3,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,11
2024-05-23 11:57:02,3,0,aggressor,Player_172.19.137.208,Player_172.19.114.48,11
2024-05-23 11:57:03,3,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,15
2024-05-23 11:57:09,3,0,aggressor,Player_172.19.114.48,Player_172.19.117.18,12
2024-05-23 11:57:10,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,16
2024-05-23 11:57:12,3,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,13
2024-05-23 11:57:13,3,0,aggressor,Player_172.19.137.208,Player_172.19.119.51,12
2024-05-23 11:57:19,3,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,5
2024-05-23 11:57:20,3,0,aggressor,Player_172.19.137.208,Player_172.19.117.18,13
2024-05-23 11:57:24,3,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,14
2024-05-23 11:57:26,3,0,aggressor,Player_172.19.119.51,Player_172.19.137.208,17
2024-05-23 11:57:35,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,15
2024-05-23 11:57:43,3,0,aggressor,Player_172.19.119.51,Player_172.19.119.51,16
2024-05-23 11:57:44,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,16
2024-05-23 11:57:45,3,0,aggressor,Player_172.19.117.18,Player_172.19.116.18,6
2024-05-23 11:57:50,3,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,17
2024-05-23 11:57:55,3,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,7
2024-05-23 11:58:02,3,0,aggressor,Player_172.19.117.18,Player_172.19.137.208,8
2024-05-23 11:58:08,3,0,aggressor,Player_172.19.117.18,Player_172.19.116.18,9
2024-05-23 11:58:12,3,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,10
2024-05-23 11:58:17,3,0,aggressor,Player_172.19.117.18,Player_172.19.119.51,11
2024-05-23 11:58:23,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,18
2024-05-23 11:58:27,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,17
2024-05-23 11:58:34,3,0,aggressor,Player_172.19.120.104,Player_172.19.116.18,5
2024-05-23 11:58:39,3,0,aggressor,Player_172.19.119.51,Player_172.19.114.48,19
2024-05-23 11:58:40,3,0,aggressor,Player_172.19.120.104,Player_172.19.137.208,6
2024-05-23 11:58:42,3,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,12
2024-05-23 11:58:46,3,0,aggressor,Player_172.19.114.48,Player_172.19.116.18,18
2024-05-23 11:58:46,3,0,aggressor,Player_172.19.119.51,Player_172.19.120.104,20
2024-05-23 11:58:50,3,0,aggressor,Player_172.19.137.208,Player_172.19.119.51,14
2024-05-23 11:58:51,3,0,aggressor,Player_172.19.120.104,Player_172.19.114.48,7
2024-05-23 11:58:52,3,0,aggressor,Player_172.19.116.18,Player_172.19.120.104,2
2024-05-23 11:58:52,3,0,aggressor,Player_172.19.117.18,Player_172.19.116.18,13
2024-05-23 11:58:57,3,0,aggressor,Player_172.19.117.18,Player_172.19.114.48,14
2024-05-23 11:59:01,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,19
2024-05-23 11:59:01,3,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,19
2024-05-23 11:59:02,3,0,aggressor,Player_172.19.120.104,Player_172.19.116.18,8
2024-05-23 11:59:08,3,0,aggressor,Player_172.19.117.18,Player_172.19.120.104,15
2024-05-23 11:59:12,3,0,aggressor,Player_172.19.114.48,Player_172.19.137.208,21
2024-05-23 11:59:16,3,0,aggressor,Player_172.19.114.48,Player_172.19.119.51,22
2024-05-23 11:59:46,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,1
2024-05-23 11:59:51,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,1
2024-05-23 11:59:52,3,0,wrackdm17,<world>,Player_172.19.119.51,0
2024-05-23 11:59:58,3,0,wrackdm17,<world>,Player_172.19.119.51,0
2024-05-23 11:59:58,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,1
2024-05-23 11:59:59,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.117.18,2
2024-05-23 12:00:04,3,0,wrackdm17,<world>,Player_172.19.120.104,0
2024-05-23 12:00:05,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.119.51,2
2024-05-23 12:00:09,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,2
2024-05-23 12:00:13,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,3
2024-05-23 12:00:14,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,3
2024-05-23 12:00:17,3,0,wrackdm17,Player_172.19.120.104,Player_172.19.117.18,1
2024-05-23 12:00:19,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,3
2024-05-23 12:00:23,3,0,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 12:00:25,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,4
2024-05-23 12:00:33,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,5
2024-05-23 12:00:38,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,6
2024-05-23 12:00:39,3,0,wrackdm17,<world>,Player_172.19.137.208,2
2024-05-23 12:00:46,3,0,wrackdm17,Player_172.19.120.104,Player_172.19.116.18,2
2024-05-23 12:00:50,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,4
2024-05-23 12:00:51,3,0,wrackdm17,Player_172.19.120.104,Player_172.19.119.51,3
2024-05-23 12:00:54,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.116.18,3
2024-05-23 12:01:01,3,0,wrackdm17,Player_172.19.116.18,Player_172.19.120.104,1
2024-05-23 12:01:05,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.116.18,4
2024-05-23 12:01:07,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.117.18,7
2024-05-23 12:01:13,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,1
